label,document,Angry,Sadness,Fear,Hurt,embarrassed,Happiness,Thankful,Peaceful
5,내가 가고 싶던 대학교에 합격했어.,0,0,0,0,0,1,0,0
3,많은 시간을 믿고 의지했는데 지금은 너무 혼란스러워.,0,0,0,1,0,0,0,0
3,나보다 좋은 대학을 나온 동료들이 나를 배신하고 내 자리를 잃게 했어. 정말 속상해.,0,0,0,1,0,0,0,0
2,다음 달에 차장 승진 시험이 있는데 공부할 시간이 부족해.,0,0,1,0,0,0,0,0
5,심장이 쿵쾅대서 가만히 앉아있는 것도 힘드네. 나 지금도 완전히 흥분 모드야.,0,0,0,0,0,1,0,0
1,내가 회사에 출근하는 동안 아내가 그동안 나 몰래 식당 일을 하고 있었어.,0,1,0,0,0,0,0,0
2,내가 좋아하는 가수의 음악 콘서트를 보면서 기분전환을 해야겠어.,0,0,1,0,0,0,0,0
7,오랜만에 만난 노인들이 모두 나를 기억해 주어서 기뻐.,0,0,0,0,0,0,0,1
7,남편이 이제 말수가 늘었어. 너무 다행스러워!,0,0,0,0,0,0,0,1
1,꼭 그렇진 않을 것 같아. 더 힘들어질 수도 있지.,0,1,0,0,0,0,0,0
4,잔소리는 조금 듣겠지만 엄마한테 가져다 달라고 해야겠어.,0,0,0,0,1,0,0,0
6,나는 내가 앞으로 잘 될 거라고 믿어.,0,0,0,0,0,0,1,0
2,나 혼자 있으면 나를 괴롭히는 아이가 나타날까봐 두려워서 친구와 같이 다녀.,0,0,1,0,0,0,0,0
4,어쩔 땐 그가 하루빨리 가버렸으면 좋겠어. 이런 마음을 가지는 게 죄스럽고 미안해.,0,0,0,0,1,0,0,0
6,응. 이제 이 기분을 유지하기 위해 노력할 거야.,0,0,0,0,0,0,1,0
0,엄마는 밖에서는 천사처럼 행동하면서 집에만 오면 누나와 나에게 함부로 대해.,1,0,0,0,0,0,0,0
6,사실 고민 때문에 요즘 마음고생이 심했거든.,0,0,0,0,0,0,1,0
4,어제 합격 통보를 받은 회사에서 문자를 잘못 발송했다고 연락이 왔어. 너무 당혹스럽고 속상해.,0,0,0,0,1,0,0,0
6,일단 건강부터 신경 쓰고 너무 걱정하지 않으려고.,0,0,0,0,0,0,1,0
0,왜 이렇게 다 가식적인 거야. 짜증 나.,1,0,0,0,0,0,0,0
3,딸이랑 대화할 시간이 필요한 것 같아. 오늘 저녁에 이야기해 봐야겠어.,0,0,0,1,0,0,0,0
4,어렸을 때부터 부모님 밑에서 책임감에 대해 이야기를 많이 들어서 그런지 이런 가치관이 아닌 사람들이 이상하게 느껴져.,0,0,0,0,1,0,0,0
3,우선은 일단 알코올 상담센터에 익명으로 글을 남겨 보려고 해.,0,0,0,1,0,0,0,0
4,생각은 하고 있었지만 갑자기 닥치니 건강이 나빠질까 염려도 되고.,0,0,0,0,1,0,0,0
6,같이 프로젝트에 참여할 거야.,0,0,0,0,0,0,1,0
5,이번 시험 기간에는 정말 열심히 공부했어. 다음에는 일등을 목표로 공부해야지.,0,0,0,0,0,1,0,0
0,나는 죽어라 공부했는데 억울해 죽겠어 진짜.,1,0,0,0,0,0,0,0
0,나 학교 일진들한테 구타를 당했어. 너무 화가 나.,1,0,0,0,0,0,0,0
0,며느리가 생일선물로 쓸데없는 걸 사왔어. 이런 걸 왜 괜히 사오나 몰라!,1,0,0,0,0,0,0,0
3,문득 떠오르는 친구가 한 명 있어서 만나고 싶어졌거든. 그래서 시도해봤는데 잘 안 됐어.,0,0,0,1,0,0,0,0
3,아내에게 고민 상담을 요청해야겠어.,0,0,0,1,0,0,0,0
1,더 많은 추억을 함께 남겼어야 하는데 말이야. 지금은 산책하는 거조차 힘드네.,0,1,0,0,0,0,0,0
1,나 한국사 검정능력 시험을 보기로 했는데 역사에 대해서는 하나도 몰라서 걱정이야.,0,1,0,0,0,0,0,0
7,이제는 자식들이 내게 용돈을 달라고 하지 않는 것으로 만족해.,0,0,0,0,0,0,0,1
6,착하고 내 말을 잘 들어줘.,0,0,0,0,0,0,1,0
6,재정 상황이 안 좋았었는데 친구 덕분에 미래에 희망이 생기게 돼서 다행이야. 친구에게 보답해주고 싶어.,0,0,0,0,0,0,1,0
0,간호사에게 보호자가 없다고 노골적으로 소홀히 대하는 건 속상하다고 말할 거야.,1,0,0,0,0,0,0,0
3,나는 어째서 친구들과 있을 때 나의 주장을 펼치지 못하고 친구들 눈치만 보는 걸까?,0,0,0,1,0,0,0,0
7,우리 마을에 방송을 촬영하는데 내가 제일 건강하다며 방송에 나가 보라고 하네?,0,0,0,0,0,0,0,1
4,내게 겨우 남은 돈이었는데 그걸 죄다 가져가버린 황 영감이 원망스러워.,0,0,0,0,1,0,0,0
0,눈앞이 핑 돌 때가 있는데 그때마다 약을 먹어야만 해서 짜증나.,1,0,0,0,0,0,0,0
3,가족들끼리 계속 싸우고 불화가 계속돼서 너무 슬퍼.,0,0,0,1,0,0,0,0
1,생각해보니 진로 정보 사이트가 있었네. 사이트를 통해 알아봐야겠다. ,0,1,0,0,0,0,0,0
7,휴양하러 오니까 정말 기쁘다.,0,0,0,0,0,0,0,1
7,응. 우리가 가진 경험을 이용해서 새로운 직업을 시작하도록 돕는 거래.,0,0,0,0,0,0,0,1
7,앞으로 일할 수 있는 기간 동안 더 열심히 준비해야지.,0,0,0,0,0,0,0,1
1,살다 가는 게 돈이 전부였다고 생각하면 슬플 거라는 걸 인정해야겠지?,0,1,0,0,0,0,0,0
4,일이 바빠서 운동도 못 하고 자꾸 술과 음식만 먹게 되네.,0,0,0,0,1,0,0,0
6,나도 남편에게 솔직한 아내가 되고 싶어.,0,0,0,0,0,0,1,0
7,나도 친구들이 힘들 때 돕고 힘이 되어줄거야.,0,0,0,0,0,0,0,1
1,뭐 그 사람들 있다고 내게 무슨 위안이 되겠어. 서로가 불쌍한 인생이지.,0,1,0,0,0,0,0,0
0,친척이 사고가 나서 죽었어.,1,0,0,0,0,0,0,0
7,혼자 살 때는 모든 걸 혼자 책임져야 한다는 마음이 들어서 많이 조급했었거든.,0,0,0,0,0,0,0,1
3,남편과 사별했어. 둘이 벌다가 혼자 버니 생활이 감당이 안 돼서 절망스러워.,0,0,0,1,0,0,0,0
4,오랫동안 친구였던 여자 사람 친구가 고백했어. 너무 당황스러워.,0,0,0,0,1,0,0,0
5,건강한 게 최고인 것 같아. 많이 가져봤자 다 소용없어.,0,0,0,0,0,1,0,0
1,각자의 꿈을 위해서 당분간 떨어져서 지내기로 했어.,0,1,0,0,0,0,0,0
5,사랑한다는 말을 하고 싶어. 내가 시험 보는 동안 열심히 응원해주셨거든,0,0,0,0,0,1,0,0
0,친구들은 성적이 잘 나와서 좋은 대학에 갈 것 같은데 나는 다 불합격 할 것 같아.,1,0,0,0,0,0,0,0
0,인사도 제대로 안 하고 자기 할 일만 끝나면 팀원들은 신경도 안 써.,1,0,0,0,0,0,0,0
3,요즘에 엄마한테 버려진 듯한 느낌이 들어서 서글퍼.,0,0,0,1,0,0,0,0
2,내 기분을 알아주는 사람이 있었으면 좋겠어.,0,0,1,0,0,0,0,0
5,운동에 대한 자신감도 더 붙었고 앞으로 더 열심히 해볼 생각이야.,0,0,0,0,0,1,0,0
6,바쁜데도 다행히 상사가 연차를 쓰도록 허락해 줘서 너무 고마워.,0,0,0,0,0,0,1,0
1,아들과 진지하게 상의를 해봐야겠어.,0,1,0,0,0,0,0,0
2,엄마에게 솔직한 내 마음을 말할래.,0,0,1,0,0,0,0,0
5,이번에 새로운 거래처를 잡을 수 있을 것 같아.,0,0,0,0,0,1,0,0
6,딸이 열심히 공부해서 내 병을 고쳐주고 싶대. 정말 기특해서 눈물이 나.,0,0,0,0,0,0,1,0
7,그 행인에게 고맙단 말을 전해야겠어.,0,0,0,0,0,0,0,1
3,친한 친구라고 생각했는데 안 좋은 말만 들으니까 버려진 기분이야.,0,0,0,1,0,0,0,0
5,이번에 진행되었던 프로젝트가 성공적이어서 승진할 수도 있다는 소식을 들었어!,0,0,0,0,0,1,0,0
4,내 친구들이 나를 피해. 내가 바보라 그런가 봐.,0,0,0,0,1,0,0,0
0,내가 일부로 간을 안 맞추는 것도 아닌데 남편은 이해를 해주지 않아.,1,0,0,0,0,0,0,0
1,주변에 도움을 요청해야겠어. 날 도와줄 수 있는 사람이든 정책이든 찾아야겠어.,0,1,0,0,0,0,0,0
4,요즘 회사에서 젊은이들이 모르는 단어를 많이 써서 못 알아듣겠어.,0,0,0,0,1,0,0,0
2,그 일이 나쁘기만 한 일일까 생각해 봐. 좋은 일이 될 수도 있지 않을까 하고.,0,0,1,0,0,0,0,0
7,친구랑 싸웠다가 어제 화해를 했는데 친한 친구여서 절교하면 어떡하나 사실 걱정을 많이 했거든. 정말 다행이야.,0,0,0,0,0,0,0,1
6,아버지가 나한테 토지 하나를 물려주셨는데 정말 큰 도움이 될 것 같아서 아버지께 감사하다고 해야겠어.,0,0,0,0,0,0,1,0
2,그냥 눈물만 흘리고 아무것도 안 했어. 내가 당장 할 수 있는 게 없었거든.,0,0,1,0,0,0,0,0
1,그냥 엄마 말 듣고 공부 열심히 할걸 후회되네. 원서 하나 넣을 곳 없으니 너무 속상해.,0,1,0,0,0,0,0,0
7,자식들이 양심껏 자주 찾아와서 기분이 좋아.,0,0,0,0,0,0,0,1
7,휴직 기간 동안 아이를 돌보면서 업무와 관련된 공부를 틈틈이 해두려고. ,0,0,0,0,0,0,0,1
7,자식들한테 손벌리지 않아서 마음이 편해.,0,0,0,0,0,0,0,1
5,고등학교 때 친구와 같은 대학에 입학해서 너무 기뻐.,0,0,0,0,0,1,0,0
5,완전 신나. 그런데 또 나를 괴롭히지 않을까 불안해.,0,0,0,0,0,1,0,0
1,면접 볼 때 크게 실수했던 게 떠올라서 너무 괴롭다.,0,1,0,0,0,0,0,0
3,자식한테 물어봐서 신고해달라고 해봐야겠어.,0,0,0,1,0,0,0,0
7,이제 이 돈을 잘 관리하기만 하면 되는 거야.,0,0,0,0,0,0,0,1
5,운동이 이렇게 좋은 줄 알았으면 진작 할걸 그랬어.,0,0,0,0,0,1,0,0
7,결혼이나 출산은 아직 나한테는 먼 얘기야. 천천히 때가 되면 하겠지.,0,0,0,0,0,0,0,1
7,모임에서 친구가 어려운 사정을 말하니까 모두가 도와줘서 내가 다 고맙고 기뻐.,0,0,0,0,0,0,0,1
5,좋은 친구관계를 유지하려고 노력해야 할 거 같아.,0,0,0,0,0,1,0,0
7,자전거를 같이 타고 있어. 혼자 라이딩할 때는 심심했는데 집사람이랑 함께 다니니 정말 즐거워.,0,0,0,0,0,0,0,1
0,갑작스레 해고를 당해서 너무 화가 나.,1,0,0,0,0,0,0,0
3,그래서 나는 자식한테 최대한 도움을 주고 싶어서 오늘도 어떻게 돈을 더 벌까를 고심했지. 내가 좀 더 하면 자식이 편하니까.,0,0,0,1,0,0,0,0
7,다음 달에 승진이래. 노력한 결과가 나오는 것 같아서 좋네.,0,0,0,0,0,0,0,1
2,가망이 없는 사업을 계속 이어나가야 할지 고민이며 맘이 불안해.,0,0,1,0,0,0,0,0
2,너무 좌절스러워. 내가 잘할 수 있을까?,0,0,1,0,0,0,0,0
7,매일 골골대던 친구 녀석이 안쓰러워 보약 하나 지어줬더니 효과가 좋았나 봐.,0,0,0,0,0,0,0,1
6,아픈 내 곁에 남아서 온전히 나를 위해 간호해주는 남편이 너무 고마워.,0,0,0,0,0,0,1,0
7,집들이 준비에 친구들이 도와줘서 느긋하게 준비할 수 있었어.,0,0,0,0,0,0,0,1
3,부모님께 지금 상황을 말씀드리고 형이 나에게 사과했으면 좋겠어.,0,0,0,1,0,0,0,0
7,시간 남을 때마다 매우 많이 한 거 같아.,0,0,0,0,0,0,0,1
4,많이  느껴 인생이 서러워.,0,0,0,0,1,0,0,0
4,나 때문에 회의가 늦어졌어. 너무 창피했어.,0,0,0,0,1,0,0,0
3,요번 주말에 부모님과 여행을 가보자고 할까 봐 깊은 대화가 필요해.,0,0,0,1,0,0,0,0
5,선배에게 고맙다고 해야겠어.,0,0,0,0,0,1,0,0
5,내년에 학년이 올라가서 반이 바뀌면 새로운 친구를 만날 수 있을 것 같아 기뻐.,0,0,0,0,0,1,0,0
3,어릴 적 할머니 밑에서 자란 적이 있긴 해. 할머니가 참 나를 잘 챙겨주셨는데. 할머니 생각하며 그분들과 잘 지내보도록 노력해야겠다.,0,0,0,1,0,0,0,0
1,성적을 말씀드리기 전에 슬픈 기분은 잠시 잊을 수 있도록 친구들이랑 놀래.,0,1,0,0,0,0,0,0
1,딸이 회사 상사에게 성추행을 당했는데 해고당할까 봐 아무 말도 못했대.,0,1,0,0,0,0,0,0
6,참 고맙지. 혈연도 그렇게 해 주기 쉽지 않은데.,0,0,0,0,0,0,1,0
3,인사고과도 좋았고 승진이 안 될 이유가 없었는데 왜 그런 건지 알 수 없어서 더 상처 받아.,0,0,0,1,0,0,0,0
3,나 요즘 소외감 들어.,0,0,0,1,0,0,0,0
5,친구들과 놀이동산에 오랜만에 가는 데 너무 신이 나.,0,0,0,0,0,1,0,0
1,오늘 남자친구랑 헤어져서 너무 눈물이 나와.,0,1,0,0,0,0,0,0
4,책을 한번 읽어봐야겠어.,0,0,0,0,1,0,0,0
4,결국 인생은 혼자인 것 같아.,0,0,0,0,1,0,0,0
4,남편한테 사과하고 남편과 내가 돈 벌 수 있는 다른 방법을 찾아야겠어.,0,0,0,0,1,0,0,0
6,취업이 너무 힘들었는데 최종합격했어.,0,0,0,0,0,0,1,0
1,겉멋만 들어서 다른 아이들을 괴롭히더라고.,0,1,0,0,0,0,0,0
4,갑자기 길 한복판에서 무릎을 꿇으니 어안이 벙벙했어. 나중에는 사람들의 시선 때문에 부끄럽더라.,0,0,0,0,1,0,0,0
2,나이가 많아서 올해 꼭 취업해야 하는데 또 취업이 안 될까 봐 불안하지.,0,0,1,0,0,0,0,0
6,요즘 회사생활에 정말 만족하고 있어. 교수님 추천 덕분에 가능했어.,0,0,0,0,0,0,1,0
0,내가 설명한 걸 이해를 못 해서 같은 걸 계속 질문해.,1,0,0,0,0,0,0,0
3,아기가 좋은 환경에서 자라야 내 마음도 편할 거 같은데 그러지 못해서 슬퍼.,0,0,0,1,0,0,0,0
4,입원한 내게 유일한 가족이라고는 딸뿐이야. 나 고립된 것만 같아.,0,0,0,0,1,0,0,0
6,지인이 소개해준 의사 덕분에 치료에 큰 도움이 되었어.,0,0,0,0,0,0,1,0
0,지금이라도 아이들과 추억을 만들고 싶어. 곧 방학인 아이들과 기차여행을 가보고 싶어.,1,0,0,0,0,0,0,0
2,친구에게 결제를 빨리 해달라고 이야기를 해보는 수밖에 없겠어.,0,0,1,0,0,0,0,0
1,할 일도 없고 돈도 없어서 너무 힘들어.,0,1,0,0,0,0,0,0
7,오늘 다 안하면 계속 밀릴 분량을 생각하다 보니 오늘 분량은 오늘 다 해야겠다는 생각이 들었어.,0,0,0,0,0,0,0,1
3,시간을 내어 함께 심리상담센터를 가볼 생각이야.,0,0,0,1,0,0,0,0
1,항암치료를 견디는 남편을 보고 있으면 너무 슬프고 눈물이 멈추지 않아.,0,1,0,0,0,0,0,0
6,학교에서 급우들이 나를 괴롭혀서 힘들었는데 나를 지지해주고 도와주는 친구가 있어서 견딜 수 있었어.,0,0,0,0,0,0,1,0
6,빨리 퇴원할 수 있도록 병이 더 심해지지 않았으면 좋겠어.,0,0,0,0,0,0,1,0
7,회사에서 큰 실수를 할 뻔했어.,0,0,0,0,0,0,0,1
3,너무 멀어서 회사에 도착하면 지쳐.,0,0,0,1,0,0,0,0
3,입사 동기가 없어서 난 늘 직장에서 혼자여서 외로워.,0,0,0,1,0,0,0,0
0,가볍게 웃자면서 건넨 농담이 계속 이상한 주제로 흘러가서 말다툼을 하게 되니까 이젠 지친다.,1,0,0,0,0,0,0,0
1,운동 말고 머리로 할 수 있는 활동을 생각해야겠어.,0,1,0,0,0,0,0,0
7,응. 어느 때보다 분위기가 제일 좋았어.,0,0,0,0,0,0,0,1
5,산은 깨끗하고 조용하잖아. 등산하면 마음이 평온해져서 좋아.,0,0,0,0,0,1,0,0
0,그냥 아내랑 얘기를 안 할까 생각 중이야.,1,0,0,0,0,0,0,0
4,이런 시기에 취업 준비를 계속하는 게 맞는지 모르겠어.,0,0,0,0,1,0,0,0
6,응 맞아. 시험에 합격하면 꼭 효도할 거야.,0,0,0,0,0,0,1,0
4,일단 친구를 최대한 위로와 격려를 해주는 게 좋을 것 같아.,0,0,0,0,1,0,0,0
0,그러니까. 매일매일 먹고 사는 거 고민하기도 힘든 데 말이야.,1,0,0,0,0,0,0,0
5,그동안 열심히 일해서 번 돈으로 시골에 집을 짓고 살 생각을 하니 자꾸 웃음이 나.,0,0,0,0,0,1,0,0
6,이번 설날에도 아들과 며느리는 손주들과 같이 병문안을 온다고 하여 기뻐.,0,0,0,0,0,0,1,0
1,요즘 카톡에서 친구들이 날 끊임없이 괴롭혀.,0,1,0,0,0,0,0,0
0,내가 마음에 든다며 틈만 나면 연락해서 만나자고 하는 복학생 선배가 너무 불편해.,1,0,0,0,0,0,0,0
5,엄청 좋아! 너무 신나서 소리지르고 싶을 정도야.,0,0,0,0,0,1,0,0
3,아내가 요즘 나랑은 말도 안 하면서 핸드폰만 봐서 질투가 나.,0,0,0,1,0,0,0,0
4,사람들도 날 피하는 것 같아서 외롭고 내가 뭘 잘못했나 자책하게 돼.,0,0,0,0,1,0,0,0
7,이제 어떤 것들을 알려줘야 할까 고민이야.,0,0,0,0,0,0,0,1
4,그래야겠어. 지금 당장 사과해야겠어.,0,0,0,0,1,0,0,0
6,회사에서 경쟁하는 게 힘들었는데 조언을 받으니 더 신뢰가 생겼다고나 할까?,0,0,0,0,0,0,1,0
1,내가 즐길 수 있는 일들을 찾아봐야겠어!,0,1,0,0,0,0,0,0
7,아들이 늦게 자식을 봤는데 몸이 약해서 인큐베이터에 있었는데 다행히 건강하게 퇴원했다고 해. 정말 다행이야.,0,0,0,0,0,0,0,1
6,친구가 이삿짐 옮기는 걸 도와줬어. 진짜 좋은 친구야.,0,0,0,0,0,0,1,0
4,직장에서 나만 나이가 많아 힘든 일에서 제외되니 동료들에게 눈치가 보여.,0,0,0,0,1,0,0,0
1,벗이 생기면 용기가 생길 것 같아. 그런데 또 접근하진 못할 것 같은데 친구가 다가와줬으면 좋겠다.,0,1,0,0,0,0,0,0
5,나는 옛날부터 내 죽음을 준비해왔어.,0,0,0,0,0,1,0,0
3,새로 발령받은 지사에 내 또래가 한 명도 없어. 다들 나보다 한참 어르신들뿐이야. 이제 내 회사 생활은 감옥 같겠구나.,0,0,0,1,0,0,0,0
4,친구랑 나랑 취미가 달라서 대화 주제를 찾기 힘든 것이 문제인 것 같아.,0,0,0,0,1,0,0,0
4,큰 병은 아닌데 체력도 부족하고 잦은 이석증에 병원을 자주 가. 자주 아프니깐 식구들한테도 미안해져.,0,0,0,0,1,0,0,0
2,주변 도움 없인 움직이기도 힘들어지니 앞으로 어떻게 살지 막막하고 초조하네.,0,0,1,0,0,0,0,0
5,일을 모두 마쳤으니 무엇을 해야 할지 고민이야.,0,0,0,0,0,1,0,0
6,사윗감은 꼭 내가 골라주고 싶어.,0,0,0,0,0,0,1,0
0,내가 일을 못 해서 돈을 못 버니 정말 죽고 싶어.,1,0,0,0,0,0,0,0
6,벌써 친구들이랑 십년지기야. 변함없이 서로 배려하고 믿고 있어서 참 좋아.,0,0,0,0,0,0,1,0
2,수학여행을 갈지 말지 부모님과 상의해봐야겠어.,0,0,1,0,0,0,0,0
7,오늘 항암치료를 마치고 퇴원하는데 의사가 나처럼 건강히 완치한 경우는 정말 드물대.,0,0,0,0,0,0,0,1
0,응. 차도 너무 막혀서 버스가 너무 느릿느릿하게 가.,1,0,0,0,0,0,0,0
4,서툴게 행동할 때마다 화내는데 그럴 때마다 너무 속상해.,0,0,0,0,1,0,0,0
6,상처는 금방 낫는다고 신경 쓰지 말라고 해줘서 기분이 좋았어.,0,0,0,0,0,0,1,0
6,오늘 좋은 친구를 사귀어서 기분이 좋아.,0,0,0,0,0,0,1,0
3,험담 한 적 없다고 해명을 해야겠어.,0,0,0,1,0,0,0,0
3,일하다 보면 뜻이 안 맞는 일이 생길 수 있고 그러면 사람들과 소원해지는 경우가 생길 수 있어 걱정돼.,0,0,0,1,0,0,0,0
1,같이 있는 남자와 너무 다정하게 있는 걸 보니 환멸을 느꼈어. 이혼을 해야 할 것 같아.,0,1,0,0,0,0,0,0
5,내가 올린 기획안이 추천되어서 어제 성과금이 나왔어.,0,0,0,0,0,1,0,0
5,이제 일할 날도 얼마 안 남았네. 빨리 시골에 내려가 텃밭 가꾸고 맑은 공기 마시며 쉬고 싶어.,0,0,0,0,0,1,0,0
1,노인을 사람들이 싫어하는 것 같아. 말을 해도 귀담아 듣는 사람이 잘 없어.,0,1,0,0,0,0,0,0
